symbol,date,survived_k1,survived_k2
BILF,2012-11-28,False,False
BILF,2012-11-29,False,False
BILF,2013-05-10,True,True
BILF,2013-05-13,False,False
BILF,2013-05-14,False,False
BILF,2013-10-07,True,False
BILF,2013-10-30,False,False
BILF,2013-12-12,True,False
BILF,2013-12-13,False,False
BILF,2013-12-27,False,False
BILF,2014-01-01,False,False
BILF,2014-01-02,False,False
BILF,2014-01-03,False,False
BILF,2014-01-08,False,False
BILF,2014-01-09,False,False
BILF,2014-01-10,False,False
BILF,2014-04-09,True,False
BILF,2014-04-15,False,False
BILF,2014-09-11,True,False
BILF,2014-09-15,False,False
BILF,2015-07-23,True,True
BILF,2016-06-08,True,True
BILF,2016-08-04,True,False
BILF,2016-08-30,False,False
BILF,2016-08-31,False,False
BILF,2016-09-01,False,False
BILF,2016-09-02,False,False
BILF,2016-09-05,False,False
BILF,2016-09-06,False,False
BILF,2016-09-07,False,False
BILF,2016-09-19,False,False
BILF,2016-09-20,False,False
BILF,2016-09-21,False,False
BILF,2016-12-28,True,False
BILF,2016-12-29,False,False
BILF,2016-12-30,False,False
BILF,2017-01-02,False,False
BILF,2017-01-03,False,False
BILF,2017-01-04,False,False
BILF,2017-01-05,False,False
BILF,2017-01-06,False,False
BILF,2017-01-10,False,False
BILF,2017-01-11,False,False
BILF,2017-03-24,True,False
BILF,2017-03-27,False,False
BILF,2017-07-11,True,False
BILF,2017-07-12,False,False
BILF,2017-07-13,False,False
BILF,2017-07-14,False,False
BILF,2017-07-17,False,False
BILF,2017-07-18,False,False
BILF,2017-07-19,False,False
BILF,2017-07-21,False,False
BILF,2017-07-24,False,False
BILF,2017-08-03,False,False
BILF,2017-08-04,False,False
BILF,2017-08-18,False,False
BILF,2018-01-11,True,True
BILF,2018-01-12,False,False
BILF,2018-03-16,True,False
BILF,2018-04-09,False,False
BILF,2018-07-30,False,False
BILF,2019-02-06,True,True
BILF,2019-10-09,True,True
BILF,2019-12-31,False,False
BILF,2024-01-01,False,False
BILF,2024-01-05,False,False
BILF,2024-01-08,False,False
BILF,2024-01-10,False,False
BILF,2024-01-11,False,False
BILF,2024-06-07,True,False
BILF,2024-08-28,True,False
BILF,2024-08-29,False,False
BILF,2024-08-30,False,False
BILF,2024-09-02,False,False
BILF,2024-09-03,False,False
BILF,2024-09-04,False,False
BILF,2024-09-05,False,False
BILF,2024-09-10,False,False
BILF,2024-09-11,False,False
BILF,2024-09-12,False,False
BILF,2024-09-13,False,False
BILF,2024-09-16,False,False
BILF,2024-09-18,False,False
BILF,2024-09-23,False,False
BILF,2024-11-06,True,False
BILF,2024-11-07,False,False
BILF,2024-11-08,False,False
BILF,2025-01-07,True,True
BILF,2025-04-22,False,False
BILF,2025-04-23,False,False
BILF,2025-04-29,False,False
BILF,2025-04-30,False,False
BILF,2025-06-30,True,False
BILF,2025-07-01,False,False
BILF,2025-07-17,False,False
BILF,2025-07-18,False,False
BILF,2025-09-12,False,False
BILF,2025-09-15,False,False
BILF,2025-09-19,False,False
BILF,2025-09-22,False,False
BILF,2025-09-23,False,False
BILF,2025-09-24,False,False
BILF,2025-09-26,False,False
BILF,2025-09-29,False,False
BIPL,2006-09-28,True,True
BIPL,2006-10-02,False,False
BIPL,2006-10-03,False,False
BIPL,2006-10-04,False,False
BIPL,2007-05-17,True,True
BIPL,2007-05-18,False,False
BIPL,2007-06-07,False,False
BIPL,2007-06-20,False,False
BIPL,2007-06-21,False,False
BIPL,2007-06-26,False,False
BIPL,2007-07-09,False,False
BIPL,2007-07-10,False,False
BIPL,2007-07-11,False,False
BIPL,2007-07-12,False,False
BIPL,2007-10-08,True,False
BIPL,2007-10-18,False,False
BIPL,2007-10-19,False,False
BIPL,2007-12-18,False,False
BIPL,2007-12-19,False,False
BIPL,2007-12-24,False,False
BIPL,2007-12-26,False,False
BIPL,2008-01-15,False,False
BIPL,2008-03-28,True,False
BIPL,2008-04-02,False,False
BIPL,2008-04-03,False,False
BIPL,2009-03-24,True,True
BIPL,2009-04-03,False,False
BIPL,2009-04-06,False,False
BIPL,2009-04-20,False,False
BIPL,2009-07-14,True,False
BIPL,2009-07-15,False,False
BIPL,2009-10-07,True,False
BIPL,2010-01-06,True,True
BIPL,2010-01-07,False,False
BIPL,2010-01-08,False,False
BIPL,2010-10-25,True,False
BIPL,2011-01-06,True,False
BIPL,2011-01-14,False,False
BIPL,2011-10-10,True,True
BIPL,2012-01-23,True,True
BIPL,2012-02-06,False,False
BIPL,2012-02-13,False,False
BIPL,2012-03-02,False,False
BIPL,2012-03-05,False,False
BIPL,2012-03-12,False,False
BIPL,2012-03-14,False,False
BIPL,2012-03-30,False,False
BIPL,2012-04-04,False,False
BIPL,2012-05-17,True,False
BIPL,2012-05-18,False,False
BIPL,2012-05-25,False,False
BIPL,2012-05-28,False,False
BIPL,2012-11-20,True,False
BIPL,2013-05-22,True,True
BIPL,2013-05-31,False,False
BIPL,2013-09-25,True,True
BIPL,2013-12-05,True,False
BIPL,2013-12-06,False,False
BIPL,2013-12-09,False,False
BIPL,2013-12-11,False,False
BIPL,2013-12-13,False,False
BIPL,2014-01-21,False,False
BIPL,2014-02-07,False,False
BIPL,2014-02-10,False,False
BIPL,2014-02-11,False,False
BIPL,2014-02-12,False,False
BIPL,2014-03-27,False,False
BIPL,2014-04-11,False,False
BIPL,2014-05-30,False,False
BIPL,2014-09-16,True,False
BIPL,2014-09-22,False,False
BIPL,2014-09-23,False,False
BIPL,2014-11-05,False,False
BIPL,2015-02-19,True,False
BIPL,2015-04-17,True,True
BIPL,2015-06-18,False,False
BIPL,2015-06-26,False,False
BIPL,2015-06-29,False,False
BIPL,2015-07-02,False,False
BIPL,2015-07-03,False,False
BIPL,2015-07-06,False,False
BIPL,2015-07-13,False,False
BIPL,2015-07-14,False,False
BIPL,2015-10-27,True,True
BIPL,2015-10-28,False,False
BIPL,2016-04-01,True,False
BIPL,2016-04-28,False,False
BIPL,2016-07-20,True,True
BIPL,2016-09-20,False,False
BIPL,2017-05-02,True,False
BIPL,2017-08-01,True,True
BIPL,2018-01-05,True,True
BIPL,2018-01-08,False,False
BIPL,2018-04-03,False,False
BIPL,2018-04-20,False,False
BIPL,2018-04-23,False,False
BIPL,2018-04-27,False,False
BIPL,2018-10-19,True,False
BIPL,2018-10-26,False,False
BIPL,2019-04-09,True,False
BIPL,2019-04-25,False,False
BIPL,2019-04-26,False,False
BIPL,2019-11-29,True,False
BIPL,2019-12-05,False,False
BIPL,2020-01-16,False,False
BIPL,2020-01-17,False,False
BIPL,2020-04-15,True,True
BIPL,2020-08-28,True,False
BIPL,2020-08-31,False,False
BIPL,2020-09-01,False,False
BIPL,2020-09-02,False,False
BIPL,2020-09-03,False,False
BIPL,2020-12-14,True,True
BIPL,2020-12-22,False,False
BIPL,2021-01-06,False,False
BIPL,2021-01-08,False,False
BIPL,2021-01-11,False,False
BIPL,2021-09-13,True,True
BIPL,2021-09-17,False,False
BIPL,2021-11-19,False,False
BIPL,2022-03-30,True,True
BIPL,2022-03-31,False,False
BIPL,2022-04-11,False,False
BIPL,2022-11-08,True,True
BIPL,2022-11-16,False,False
BIPL,2022-11-17,False,False
BIPL,2022-11-22,False,False
BIPL,2022-11-23,False,False
BIPL,2023-04-26,True,True
BIPL,2023-04-27,False,False
BIPL,2023-04-28,False,False
BIPL,2023-05-02,False,False
BIPL,2023-05-03,False,False
BIPL,2023-06-07,False,False
BIPL,2023-06-12,False,False
BIPL,2023-07-03,False,False
BIPL,2023-09-27,True,False
BIPL,2023-10-02,False,False
BIPL,2023-10-24,False,False
BIPL,2023-11-01,False,False
BIPL,2023-11-02,False,False
BIPL,2024-01-11,True,False
BIPL,2024-01-16,False,False
BIPL,2024-04-17,True,True
BIPL,2024-04-22,False,False
BIPL,2024-07-05,True,True
BIPL,2024-07-08,False,False
BIPL,2024-08-26,False,False
BIPL,2024-10-09,True,False
BIPL,2024-10-10,False,False
BIPL,2024-10-21,False,False
BIPL,2025-02-04,True,False
BIPL,2025-02-13,False,False
BIPL,2025-02-14,False,False
BIPL,2025-06-03,True,True
BIPL,2025-06-04,False,False
BIPL,2025-06-12,False,False
BIPL,2025-06-13,False,False
BIPL,2025-06-16,False,False
BIPL,2025-06-27,False,False
BIPL,2025-06-30,False,False
BIPL,2025-07-01,False,False
BIPL,2025-08-12,True,True
BIPL,2025-08-13,False,False
BIPL,2025-09-30,False,False
BIPL,2025-10-02,False,False
BIPL,2025-12-09,True,True
BIPL,2025-12-10,False,False
BIPL,2026-04-08,True,True
BIPL,2026-04-10,False,False
BIPL,2026-04-15,False,False
BIPL,2026-04-17,False,False
BIPL,2026-06-15,False,False
BIPL,2026-06-16,False,False
BIPL-APRB,2026-03-25,True,True
BIPL-APRB,2026-04-08,False,False
BIPL-APRB,2026-04-15,False,False
BIPL-APRB,2026-04-17,False,False
BIPL-AUG,2025-07-21,True,True
BIPL-AUG,2025-08-12,False,False
BIPL-AUG,2025-08-13,False,False
BIPL-DEC,2025-12-02,True,True
BIPL-DEC,2025-12-10,False,False
BIPL-FEB,2026-01-26,True,True
BIPL-JAN,2025-12-22,True,True
BIPL-JUL,2025-06-23,True,True
BIPL-JUL,2025-06-27,False,False
BIPL-JUL,2025-06-30,False,False
BIPL-JUL,2025-07-01,False,False
BIPL-JUN,2025-06-12,True,True
BIPL-JUN,2025-06-13,False,False
BIPL-JUN,2025-06-16,False,False
BIPL-JUN,2025-06-27,False,False
BIPL-MAR,2026-02-16,True,True
BIPL-MAYB,2026-04-20,True,True
BIPL-NOV,2025-10-24,True,True
BIPL-OCTB,2025-09-30,True,True
BIPLS,2009-03-25,True,True
BIPLS,2009-04-10,False,False
BIPLS,2009-04-13,False,False
BIPLS,2009-08-28,True,True
BIPLS,2009-09-08,False,False
BIPLS,2009-09-28,False,False
BIPLS,2009-10-01,False,False
BIPLS,2010-01-22,True,True
BIPLS,2012-01-23,True,True
BIPLS,2012-03-08,False,False
BIPLS,2012-03-09,False,False
BIPLS,2012-03-14,False,False
BIPLS,2012-03-15,False,False
BIPLS,2012-10-22,True,True
BIPLS,2012-11-22,False,False
BIPLS,2012-11-23,False,False
BIPLS,2013-02-22,True,False
BIPLS,2013-03-26,False,False
BIPLS,2013-05-31,True,False
BIPLS,2013-06-03,False,False
BIPLS,2013-06-06,False,False
BIPLS,2013-06-07,False,False
BIPLS,2013-11-22,True,True
BIPLS,2014-04-14,False,False
BIPLS,2014-09-11,True,True
BIPLS,2014-09-24,False,False
BIPLS,2014-10-01,False,False
BIPLS,2014-10-03,False,False
BIPLS,2014-12-16,True,False
BIPLS,2014-12-17,False,False
BIPLS,2014-12-19,False,False
BIPLS,2014-12-24,False,False
BIPLS,2014-12-26,False,False
BIPLS,2014-12-29,False,False
BIPLS,2014-12-30,False,False
BIPLS,2014-12-31,False,False
BIPLS,2015-04-28,True,False
BIPLS,2015-04-29,False,False
BIPLS,2016-08-31,True,False
BIPLS,2016-09-06,False,False
BIPLS,2016-09-09,False,False
BIPLS,2016-09-19,False,False
BIPLS,2016-09-20,False,False
BIPLS,2016-09-26,False,False
BIPLS,2016-10-18,False,False
BIPLS,2016-11-07,True,False
BIPLS,2016-11-08,False,False
BIPLS,2016-11-18,False,False
BIPLS,2016-11-21,False,False
BIPLS,2016-11-23,False,False
BIPLS,2017-01-24,True,True
BIPLS,2017-01-25,False,False
BIPLS,2017-01-26,False,False
BIPLS,2017-01-27,False,False
BIPLS,2017-01-30,False,False
BIPLS,2017-05-24,True,True
BIPLS,2017-05-26,False,False
BIPLS,2018-04-30,True,True
BIPLS,2018-08-09,True,False
BIPLS,2018-08-15,False,False
BIPLS,2018-08-24,False,False
BIPLS,2019-05-09,True,True
BIPLS,2019-05-10,False,False
BIPLS,2019-05-16,False,False
BIPLS,2019-05-17,False,False
BIPLS,2019-05-20,False,False
BLUEX,2026-06-30,True,True
BLUEX,2026-07-01,False,False
BML,2024-08-27,True,True
BML,2024-10-31,False,False
BML,2024-11-27,False,False
BML,2025-01-20,False,False
BML,2025-02-06,False,False
BML,2025-06-27,True,True
BML,2025-08-28,False,False
BML,2025-09-05,False,False
BML,2025-09-09,False,False
BML,2025-09-18,False,False
BML,2025-09-19,False,False
BML,2026-02-02,True,True
BML,2026-06-08,True,True
BML,2026-06-09,False,False
BML-APR,2026-03-24,True,True
BML-APR,2026-03-25,False,False
BML-APR,2026-03-26,False,False
BML-AUG,2025-08-28,True,True
BML-FEB,2026-01-08,True,True
BML-JUL,2025-06-25,True,True
BML-JUL,2025-06-27,False,False
BML-JUL,2026-06-22,False,False
BML-JUL,2026-07-08,False,False
BML-JUN,2025-06-17,True,True
BML-JUN,2025-06-27,False,False
BML-JUN,2026-05-20,False,False
BML-JUN,2026-05-21,False,False
BML-JUN,2026-06-05,False,False
BML-JUN,2026-06-08,False,False
BML-JUN,2026-06-09,False,False
BML-MAY,2026-04-22,True,True
BNL,2007-02-27,True,True
BNL,2007-03-01,False,False
BNL,2007-03-05,False,False
BNL,2007-03-06,False,False
BNL,2007-03-07,False,False
BNL,2007-03-09,False,False
BNL,2007-03-12,False,False
BNL,2007-03-14,False,False
BNL,2007-03-15,False,False
BNL,2007-03-16,False,False
BNL,2007-03-19,False,False
BNL,2007-03-20,False,False
BNL,2007-03-21,False,False
BNL,2007-03-22,False,False
BNL,2007-05-08,False,False
BNL,2007-05-09,False,False
BNL,2007-05-10,False,False
BNL,2007-05-11,False,False
BNL,2007-05-15,False,False
BNL,2007-05-16,False,False
BNL,2007-05-17,False,False
BNL,2007-05-18,False,False
BNL,2007-05-23,False,False
BNL,2007-05-24,False,False
BNL,2007-05-29,False,False
BNL,2007-05-30,False,False
BNL,2007-05-31,False,False
BNL,2007-06-01,False,False
BNL,2008-02-01,True,True
BNL,2009-09-30,True,True
BNL,2009-10-13,False,False
BNL,2009-10-15,False,False
BNL,2009-12-31,True,True
BNL,2010-01-04,False,False
BNL,2010-01-22,False,False
BNL,2010-01-26,False,False
BNL,2010-08-26,True,True
BNL,2010-09-06,False,False
BNL,2010-09-08,False,False
BNL,2010-09-14,False,False
BNL,2010-10-06,False,False
BNL,2010-10-07,False,False
BNL,2011-01-06,False,False
BNL,2011-01-07,False,False
BNL,2011-01-10,False,False
BNL,2011-01-11,False,False
BNL,2011-01-12,False,False
BNL,2011-01-21,False,False
BNL,2011-02-09,False,False
BNL,2011-02-10,False,False
BNL,2011-02-11,False,False
BNL,2012-11-15,True,True
BNL,2012-11-23,False,False
BNL,2012-12-03,False,False
BNL,2013-08-30,True,False
BNL,2013-12-23,False,False
BNL,2013-12-26,False,False
BNL,2014-01-06,False,False
BNL,2014-01-10,False,False
BNL,2014-01-13,False,False
BNL,2014-01-15,False,False
BNL,2014-01-16,False,False
BNL,2014-01-21,False,False
BNL,2014-01-23,False,False
BNL,2014-01-24,False,False
BNL,2014-01-27,False,False
BNL,2014-01-28,False,False
BNL,2014-01-29,False,False
BNL,2020-09-09,False,False
BNL,2020-09-10,False,False
BNL,2020-09-11,False,False
BNL,2020-09-14,False,False
BNL,2020-09-15,False,False
BNL,2020-09-16,False,False
BNL,2020-09-17,False,False
BNL,2020-09-18,False,False
BNL,2020-09-21,False,False
BNL,2020-09-22,False,False
BNL,2020-09-23,False,False
BNL,2020-09-24,False,False
BNL,2020-09-25,False,False
BNL,2020-09-28,False,False
BNL,2020-09-29,False,False
BNL,2020-09-30,False,False
BNL,2020-12-04,True,True
BNL,2020-12-07,False,False
BNL,2021-01-11,True,False
BNL,2021-01-12,False,False
BNL,2021-01-13,False,False
BNL,2021-01-14,False,False
BNL,2021-05-17,True,False
BNL,2021-05-18,False,False
BNL,2021-06-03,False,False
BNL,2021-06-09,False,False
BNL,2021-08-23,True,True
BNL,2021-12-30,True,True
BNL,2021-12-31,False,False
BNL,2022-01-03,False,False
BNL,2022-07-07,True,False
BNL,2022-08-24,False,False
BNL,2022-08-25,False,False
BNL,2023-02-13,True,True
BNL,2023-02-27,False,False
BNL,2023-02-28,False,False
BNL,2023-03-06,False,False
BNL,2023-03-07,False,False
BNL,2023-06-08,True,True
BNL,2023-06-09,False,False
BNL,2023-07-18,False,False
BNL,2023-11-16,True,True
BNL,2023-11-17,False,False
BNL,2023-12-12,False,False
BNL,2024-04-22,True,False
BNL,2024-04-24,False,False
BNL,2024-04-25,False,False
BNL,2024-04-26,False,False
BNL,2024-05-08,False,False
BNL,2024-08-16,True,False
BNL,2024-11-15,True,False
BNL,2024-12-04,False,False
BNL,2025-03-18,True,True
BNL,2025-03-19,False,False
BNL,2025-03-20,False,False
BNL,2025-03-21,False,False
BNL,2025-04-18,False,False
BNL,2025-04-21,False,False
BNL,2025-04-22,False,False
BNL,2025-04-23,False,False
BNL,2025-05-19,False,False
BNL,2025-05-20,False,False
BNL,2025-06-12,False,False
BNL,2025-06-13,False,False
BNL,2025-06-20,False,False
BNL,2025-06-25,False,False
BNL,2025-06-26,False,False
BNL,2025-07-02,False,False
BNL,2025-07-03,False,False
BNL,2025-07-18,False,False
BNL,2025-07-28,False,False
BNL,2025-08-11,False,False
BNL,2025-08-12,False,False
BNL,2025-09-15,False,False
BNL,2025-09-16,False,False
BNL,2025-09-17,False,False
BNL,2026-04-17,True,True
BNL-JUN,2026-06-18,True,True
BNWM,2005-10-20,True,True
BNWM,2005-10-21,False,False
BNWM,2005-10-24,False,False
BNWM,2005-12-14,False,False
BNWM,2006-01-18,False,False
BNWM,2006-01-19,False,False
BNWM,2006-01-20,False,False
BNWM,2006-03-03,False,False
BNWM,2006-07-24,True,False
BNWM,2006-07-27,False,False
BNWM,2006-07-28,False,False
BNWM,2006-08-04,False,False
BNWM,2006-08-07,False,False
BNWM,2007-05-08,True,True
BNWM,2007-05-23,False,False
BNWM,2007-05-24,False,False
BNWM,2007-05-25,False,False
BNWM,2007-05-30,False,False
BNWM,2007-05-31,False,False
BNWM,2007-06-05,False,False
BNWM,2007-06-14,False,False
BNWM,2007-06-15,False,False
BNWM,2007-06-18,False,False
BNWM,2007-06-26,False,False
BNWM,2007-06-27,False,False
BNWM,2007-07-11,False,False
BNWM,2007-07-12,False,False
BNWM,2007-07-13,False,False
BNWM,2007-07-16,False,False
BNWM,2007-07-17,False,False
BNWM,2007-10-09,True,True
BNWM,2007-10-11,False,False
BNWM,2007-10-17,False,False
BNWM,2007-10-18,False,False
BNWM,2007-10-19,False,False
BNWM,2007-10-22,False,False
BNWM,2007-11-26,False,False
BNWM,2008-01-15,False,False
BNWM,2008-01-16,False,False
BNWM,2008-06-11,True,True
BNWM,2008-06-12,False,False
BNWM,2008-06-13,False,False
BNWM,2008-06-17,False,False
BNWM,2008-07-08,False,False
BNWM,2009-06-12,True,True
BNWM,2009-06-19,False,False
BNWM,2009-10-08,False,False
BNWM,2010-01-08,True,True
BNWM,2010-09-21,True,True
BNWM,2010-09-30,False,False
BNWM,2010-10-08,False,False
BNWM,2010-10-11,False,False
BNWM,2010-10-12,False,False
BNWM,2010-10-14,False,False
BNWM,2011-01-12,False,False
BNWM,2011-03-02,True,False
BNWM,2011-03-03,False,False
BNWM,2011-03-18,False,False
BNWM,2011-03-25,False,False
BNWM,2011-03-28,False,False
BNWM,2011-03-29,False,False
BNWM,2011-03-30,False,False
BNWM,2011-09-09,True,True
BNWM,2011-09-14,False,False
BNWM,2011-09-20,False,False
BNWM,2011-10-04,False,False
BNWM,2011-10-05,False,False
BNWM,2011-10-06,False,False
BNWM,2011-10-07,False,False
BNWM,2012-01-19,True,True
BNWM,2012-01-23,False,False
BNWM,2012-01-24,False,False
BNWM,2012-01-25,False,False
BNWM,2012-02-16,False,False
BNWM,2012-02-17,False,False
BNWM,2012-02-20,False,False
BNWM,2012-03-01,False,False
BNWM,2012-04-06,False,False
BNWM,2012-04-09,False,False
BNWM,2012-04-10,False,False
BNWM,2012-04-11,False,False
BNWM,2012-04-12,False,False
BNWM,2012-08-03,True,False
BNWM,2012-08-06,False,False
BNWM,2012-08-07,False,False
BNWM,2012-08-08,False,False
BNWM,2012-08-09,False,False
BNWM,2012-08-10,False,False
BNWM,2012-08-23,False,False
BNWM,2012-08-31,False,False
BNWM,2012-11-06,True,False
BNWM,2012-11-07,False,False
BNWM,2012-11-08,False,False
BNWM,2012-11-12,False,False
BNWM,2012-11-13,False,False
BNWM,2012-11-15,False,False
BNWM,2012-11-16,False,False
BNWM,2012-11-19,False,False
BNWM,2012-11-20,False,False
BNWM,2012-11-21,False,False
BNWM,2012-11-22,False,False
BNWM,2012-11-23,False,False
BNWM,2012-11-26,False,False
BNWM,2013-02-20,True,False
BNWM,2013-02-21,False,False
BNWM,2013-02-25,False,False
BNWM,2013-04-15,True,True
BNWM,2013-05-07,False,False
BNWM,2013-05-09,False,False
BNWM,2013-05-16,False,False
BNWM,2013-05-17,False,False
BNWM,2013-05-23,False,False
BNWM,2013-05-24,False,False
BNWM,2013-05-27,False,False
BNWM,2013-06-03,False,False
BNWM,2013-06-04,False,False
BNWM,2013-12-12,True,True
BNWM,2013-12-13,False,False
BNWM,2013-12-16,False,False
BNWM,2013-12-17,False,False
BNWM,2013-12-18,False,False
BNWM,2013-12-19,False,False
BNWM,2013-12-30,False,False
BNWM,2014-01-27,False,False
BNWM,2014-01-28,False,False
BNWM,2014-03-14,False,False
BNWM,2014-03-17,False,False
BNWM,2015-01-12,True,True
BNWM,2015-01-14,False,False
BNWM,2015-01-16,False,False
BNWM,2015-06-02,True,True
BNWM,2015-06-03,False,False
BNWM,2015-06-08,False,False
BNWM,2015-06-09,False,False
BNWM,2015-06-17,False,False
BNWM,2015-06-30,False,False
BNWM,2015-07-01,False,False
BNWM,2015-07-02,False,False
BNWM,2015-07-03,False,False
BNWM,2015-07-06,False,False
BNWM,2015-07-07,False,False
BNWM,2015-07-13,False,False
BNWM,2015-07-14,False,False
BNWM,2015-07-15,False,False
BNWM,2015-07-16,False,False
BNWM,2015-07-30,False,False
BNWM,2015-09-04,False,False
BNWM,2015-10-30,True,True
BNWM,2016-04-20,True,True
BNWM,2016-04-21,False,False
BNWM,2016-04-22,False,False
BNWM,2016-04-25,False,False
BNWM,2016-05-12,False,False
BNWM,2016-05-13,False,False
BNWM,2016-05-16,False,False
BNWM,2016-05-17,False,False
BNWM,2016-05-18,False,False
BNWM,2016-05-19,False,False
BNWM,2016-07-15,True,True
BNWM,2016-08-12,False,False
BNWM,2016-09-15,False,False
BNWM,2016-12-09,True,False
BNWM,2017-05-23,True,True
BNWM,2017-11-06,True,True
BNWM,2017-12-27,True,True
BNWM,2018-01-05,False,False
BNWM,2018-01-08,False,False
BNWM,2018-06-01,True,True
BNWM,2019-10-16,True,True
BNWM,2019-11-22,False,False
BNWM,2019-12-02,False,False
BNWM,2019-12-04,False,False
BNWM,2024-02-26,True,True
BNWM,2024-04-09,False,False
BNWM,2024-05-14,False,False
BNWM,2024-08-07,True,False
BNWM,2024-08-08,False,False
BNWM,2024-08-09,False,False
BNWM,2024-08-12,False,False
BNWM,2024-11-11,False,False
BNWM,2024-11-12,False,False
BNWM,2025-06-11,True,True
BNWM,2025-06-12,False,False
BNWM,2025-06-13,False,False
BNWM,2025-06-16,False,False
BNWM,2025-06-17,False,False
BNWM,2025-06-18,False,False
BNWM,2025-06-25,False,False
BNWM,2025-06-30,False,False
BNWM,2025-07-10,False,False
BNWM,2025-12-03,True,False
BNWM,2025-12-04,False,False
BNWM,2026-04-01,True,False
BOK,2006-02-10,True,True
BOK,2006-02-14,False,False
BOK,2006-08-04,True,True
BOK,2006-10-02,True,False
BOK,2006-10-03,False,False
BOK,2006-10-04,False,False
BOK,2006-12-08,False,False
BOK,2007-05-31,True,True
BOK,2007-06-20,False,False
BOK,2007-06-21,False,False
BOK,2007-07-12,False,False
BOK,2007-12-24,True,True
BOK,2008-06-26,True,True
BOK,2009-03-26,True,True
BOK,2009-03-27,False,False
BOK,2009-03-30,False,False
BOK,2009-09-04,True,True
BOK,2009-09-07,False,False
BOK,2009-09-17,False,False
BOK,2009-12-03,True,False
BOK,2009-12-04,False,False
BOK,2010-04-02,True,False
BOK,2011-04-29,True,True
BOK,2011-05-02,False,False
BOK,2011-12-28,True,True
BOK,2012-03-06,False,False
BOK,2012-06-01,True,False
BOK,2012-06-26,False,False
BOK,2013-05-10,True,False
BOK,2013-05-13,False,False
BOK,2013-05-14,False,False
BOK,2013-07-15,True,False
BOK,2013-07-19,False,False
BOK,2013-07-22,False,False
BOK,2013-09-16,True,False
BOK,2013-12-13,False,False
BOK,2013-12-17,False,False
BOK,2014-03-11,True,False
BOK,2014-04-08,False,False
BOK,2014-04-11,False,False
BOK,2014-06-19,False,False
BOK,2014-06-20,False,False
BOK,2014-06-23,False,False
BOK,2014-06-24,False,False
BOK,2014-06-25,False,False
BOK,2014-06-27,False,False
BOK,2014-09-12,True,False
BOK,2015-01-13,False,False
BOK,2015-01-19,False,False
BOK,2015-03-05,False,False
BOK,2015-03-13,False,False
BOK,2015-03-16,False,False
BOK,2015-06-15,True,False
BOK,2015-06-26,False,False
BOK,2015-07-22,False,False
BOK,2015-07-23,False,False
BOK,2016-03-09,True,False
BOK,2016-05-03,True,False
BOK,2016-05-04,False,False
BOK,2016-06-24,False,False
BOK,2016-06-28,False,False
BOK,2016-11-15,True,True
BOK,2016-11-16,False,False
BOK,2016-11-17,False,False
BOK,2016-11-18,False,False
BOK,2017-03-09,True,False
BOK,2017-05-23,True,True
BOK,2017-05-24,False,False
BOK,2018-03-02,True,True
BOK,2018-03-05,False,False
BOK,2018-07-23,True,False
BOK,2018-07-24,False,False
BOK,2019-02-20,True,False
BOK,2019-08-09,True,True
BOK,2019-08-19,False,False
BOK,2019-08-20,False,False
BOK,2019-09-05,False,False
BOK,2019-10-14,False,False
BOK,2019-10-31,False,False
BOK,2019-11-08,False,False
BOK,2019-11-13,False,False
BOK,2019-12-03,False,False
BOK,2019-12-27,False,False
BOK,2020-03-20,False,False
BOK,2020-05-08,False,False
BOK,2020-11-02,True,False
BOK,2020-12-30,True,False
BOK,2021-02-17,False,False
BOK,2021-03-02,False,False
BOK,2021-03-03,False,False
BOK,2021-03-04,False,False
BOK,2021-05-18,False,False
BOK,2021-10-29,True,False
BOK,2022-06-22,False,False
BOK,2022-11-29,True,False
BOK,2023-02-07,True,False
BOK,2023-02-28,False,False
BOK,2023-06-26,False,False
BOK,2023-11-24,True,True
BOK,2023-12-14,False,False
BOK,2024-03-08,False,False
BOK,2024-03-11,False,False
BOK,2024-03-12,False,False
BOK,2024-07-09,True,False
BOK,2024-12-02,False,False
BOK,2025-03-18,False,False
BOK,2025-06-27,False,False
BOK,2025-08-25,False,False
BOK,2025-08-26,False,False
BOK,2025-08-27,False,False
BOK,2025-08-28,False,False
BOK,2025-09-18,False,False
BOK,2025-09-19,False,False
BOK,2025-09-22,False,False
BOK,2026-01-12,False,False
BOK,2026-01-13,False,False
BOP,2005-02-03,True,True
BOP,2005-02-14,False,False
BOP,2005-02-15,False,False
BOP,2005-02-16,False,False
BOP,2005-02-17,False,False
BOP,2005-02-21,False,False
BOP,2005-02-22,False,False
BOP,2005-03-04,False,False
BOP,2005-03-09,False,False
BOP,2005-06-07,True,True
BOP,2005-06-20,False,False
BOP,2005-06-29,False,False
BOP,2005-08-22,True,False
BOP,2005-08-25,False,False
BOP,2005-08-29,False,False
BOP,2005-08-30,False,False
BOP,2005-08-31,False,False
BOP,2005-09-07,False,False
BOP,2005-09-21,False,False
BOP,2005-09-22,False,False
BOP,2005-10-03,False,False
BOP,2005-10-11,False,False
BOP,2006-01-17,True,True
BOP,2006-01-18,False,False
BOP,2006-01-31,False,False
BOP,2006-08-07,True,True
BOP,2006-08-08,False,False
BOP,2006-10-05,False,False
BOP,2006-10-06,False,False
BOP,2006-10-30,False,False
BOP,2006-11-03,False,False
BOP,2006-11-24,False,False
